frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
2762,  0,  110.440,  0.98,  1, 1.06, 0.12, 0.11, 0.00, 0.00, 2.15, 0.00, 0.19, 0.00, 0.04, 0.85, 1.43, 0.07, 0.80, 0.06, 1.08, 0.20, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2763,  0,  110.480,  0.98,  1, 0.92, 0.00, 0.21, 0.01, 0.00, 2.21, 0.00, 0.30, 0.01, 0.04, 0.92, 1.32, 0.10, 0.67, 0.29, 1.16, 0.16, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2764,  0,  110.520,  0.98,  1, 0.80, 0.00, 0.33, 0.01, 0.00, 2.14, 0.00, 0.52, 0.03, 0.00, 0.62, 0.93, 0.14, 0.33, 0.54, 1.25, 0.04, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2765,  0,  110.560,  0.98,  1, 0.71, 0.00, 0.44, 0.01, 0.00, 2.15, 0.00, 0.77, 0.07, 0.00, 0.37, 0.53, 0.17, 0.00, 0.80, 1.36, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2766,  0,  110.600,  0.98,  1, 0.64, 0.00, 0.37, 0.00, 0.00, 2.06, 0.00, 0.54, 0.08, 0.00, 0.33, 0.49, 0.13, 0.00, 0.84, 0.81, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2767,  0,  110.640,  0.98,  1, 0.62, 0.00, 0.33, 0.00, 0.00, 2.10, 0.00, 0.26, 0.07, 0.00, 0.26, 0.54, 0.12, 0.05, 0.74, 0.45, 0.04, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2768,  0,  110.680,  0.98,  1, 0.65, 0.00, 0.25, 0.00, 0.00, 1.88, 0.00, 0.00, 0.04, 0.00, 0.19, 0.65, 0.03, 0.14, 0.47, 0.05, 0.04, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2769,  0,  110.720,  0.98,  1, 0.65, 0.00, 0.28, 0.00, 0.00, 1.82, 0.00, 0.00, 0.02, 0.00, 0.11, 0.80, 0.03, 0.22, 0.14, 0.02, 0.04, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2770,  0,  110.760,  0.98,  1, 0.67, 0.00, 0.28, 0.00, 0.00, 1.70, 0.00, 0.00, 0.00, 0.00, 0.08, 0.87, 0.00, 0.25, 0.00, 0.05, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2771,  0,  110.800,  0.98,  1, 0.56, 0.00, 0.32, 0.00, 0.00, 1.87, 0.00, 0.00, 0.05, 0.00, 0.08, 0.72, 0.00, 0.17, 0.36, 0.04, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2772,  0,  110.840,  0.98,  1, 0.48, 0.00, 0.35, 0.00, 0.00, 2.02, 0.00, 0.00, 0.11, 0.00, 0.19, 0.47, 0.00, 0.08, 0.78, 0.04, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2773,  0,  110.880,  0.98,  1, 0.41, 0.00, 0.37, 0.00, 0.00, 2.05, 0.00, 0.00, 0.16, 0.00, 0.28, 0.18, 0.00, 0.00, 1.23, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
2774,  0,  110.920,  0.98,  1, 0.38, 0.00, 0.33, 0.00, 0.00, 1.97, 0.00, 0.00, 0.19, 0.00, 0.28, 0.05, 0.00, 0.00, 1.37, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2775,  0,  110.960,  0.98,  1, 0.36, 0.00, 0.31, 0.00, 0.00, 1.91, 0.00, 0.00, 0.21, 0.00, 0.21, 0.00, 0.01, 0.00, 1.49, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2776,  0,  111.000,  0.98,  1, 0.33, 0.00, 0.22, 0.00, 0.00, 2.01, 0.00, 0.01, 0.25, 0.00, 0.13, 0.00, 0.01, 0.00, 1.51, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2777,  0,  111.040,  0.98,  1, 0.32, 0.00, 0.28, 0.00, 0.00, 2.05, 0.09, 0.17, 0.22, 0.00, 0.15, 0.00, 0.01, 0.00, 1.29, 0.40, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2778,  0,  111.080,  0.98,  1, 0.26, 0.00, 0.33, 0.00, 0.00, 1.97, 0.17, 0.34, 0.19, 0.00, 0.09, 0.11, 0.00, 0.00, 0.96, 0.88, 0.04, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2779,  0,  111.120,  0.98,  1, 0.16, 0.00, 0.40, 0.00, 0.00, 1.84, 0.19, 0.39, 0.22, 0.00, 0.10, 0.11, 0.00, 0.00, 0.92, 0.91, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2780,  0,  111.160,  0.98,  1, 0.09, 0.00, 0.32, 0.00, 0.00, 1.80, 0.13, 0.27, 0.26, 0.00, 0.01, 0.11, 0.00, 0.00, 1.05, 0.51, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2781,  0,  111.200,  0.98,  1, 0.03, 0.00, 0.20, 0.00, 0.00, 2.02, 0.05, 0.12, 0.36, 0.00, 0.01, 0.00, 0.04, 0.00, 1.37, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2782,  0,  111.240,  0.98,  1, 0.05, 0.00, 0.20, 0.00, 0.00, 2.07, 0.03, 0.06, 0.35, 0.00, 0.00, 0.00, 0.04, 0.00, 1.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2783,  0,  111.280,  0.98,  1, 0.03, 0.00, 0.26, 0.00, 0.00, 2.26, 0.00, 0.04, 0.39, 0.00, 0.11, 0.01, 0.07, 0.00, 1.46, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2784,  0,  111.320,  0.98,  1, 0.03, 0.00, 0.31, 0.00, 0.00, 2.10, 0.00, 0.07, 0.36, 0.00, 0.21, 0.01, 0.10, 0.00, 1.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2785,  0,  111.360,  0.98,  1, 0.02, 0.00, 0.24, 0.00, 0.00, 2.09, 0.00, 0.09, 0.36, 0.00, 0.28, 0.01, 0.15, 0.00, 1.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2786,  0,  111.400,  0.98,  1, 0.02, 0.00, 0.16, 0.00, 0.00, 2.06, 0.00, 0.07, 0.32, 0.00, 0.25, 0.00, 0.17, 0.00, 1.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2787,  0,  111.440,  0.98,  1, 0.02, 0.00, 0.16, 0.00, 0.00, 2.18, 0.00, 0.02, 0.28, 0.00, 0.25, 0.00, 0.16, 0.00, 1.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2788,  0,  111.480,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.00, 2.33, 0.01, 0.00, 0.29, 0.00, 0.29, 0.03, 0.11, 0.00, 1.46, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2789,  0,  111.520,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 0.00, 2.35, 0.03, 0.00, 0.30, 0.00, 0.44, 0.03, 0.07, 0.00, 1.53, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2790,  0,  111.560,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 0.00, 2.28, 0.03, 0.00, 0.32, 0.00, 0.53, 0.04, 0.00, 0.00, 1.59, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2791,  0,  111.600,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.00, 2.08, 0.02, 0.00, 0.31, 0.00, 0.60, 0.01, 0.00, 0.00, 1.61, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2792,  0,  111.640,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 2.07, 0.00, 0.00, 0.30, 0.00, 0.53, 0.05, 0.02, 0.00, 1.57, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2793,  0,  111.680,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.00, 2.10, 0.00, 0.00, 0.31, 0.00, 0.52, 0.16, 0.08, 0.00, 1.52, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2794,  0,  111.720,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 2.22, 0.00, 0.00, 0.31, 0.00, 0.48, 0.22, 0.12, 0.00, 1.46, 0.00, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2795,  0,  111.760,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.00, 2.18, 0.00, 0.00, 0.32, 0.00, 0.48, 0.27, 0.13, 0.00, 1.42, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2796,  0,  111.800,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.00, 2.07, 0.00, 0.00, 0.34, 0.00, 0.58, 0.23, 0.08, 0.00, 1.44, 0.01, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2797,  0,  111.840,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 0.00, 1.98, 0.00, 0.00, 0.37, 0.00, 0.65, 0.23, 0.04, 0.00, 1.46, 0.13, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2798,  0,  111.880,  0.98,  1, 0.00, 0.00, 0.23, 0.00, 0.00, 2.00, 0.00, 0.00, 0.39, 0.00, 0.68, 0.17, 0.00, 0.00, 1.61, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2799,  0,  111.920,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.00, 2.12, 0.00, 0.01, 0.38, 0.00, 0.63, 0.10, 0.00, 0.00, 1.68, 0.53, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2800,  0,  111.960,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 2.22, 0.00, 0.01, 0.36, 0.00, 0.62, 0.07, 0.00, 0.00, 1.75, 0.59, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2801,  0,  112.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 2.25, 0.02, 0.01, 0.29, 0.00, 0.66, 0.16, 0.00, 0.00, 1.48, 0.39, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2802,  0,  112.040,  0.98,  1, 0.00, 0.00, 0.24, 0.07, 0.00, 2.21, 0.02, 0.00, 0.20, 0.00, 0.52, 0.20, 0.00, 0.00, 1.22, 0.21, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2803,  0,  112.080,  0.98,  1, 0.00, 0.00, 0.27, 0.07, 0.00, 2.22, 0.02, 0.00, 0.09, 0.00, 0.38, 0.37, 0.00, 0.00, 0.66, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2804,  0,  112.120,  0.98,  1, 0.11, 0.03, 0.27, 0.07, 0.00, 2.21, 0.00, 0.00, 0.07, 0.00, 0.17, 0.54, 0.00, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2805,  0,  112.160,  0.98,  1, 0.20, 0.07, 0.19, 0.00, 0.00, 2.30, 0.00, 0.00, 0.08, 0.00, 0.09, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2806,  0,  112.200,  0.98,  1, 0.35, 0.07, 0.25, 0.00, 0.00, 2.26, 0.00, 0.00, 0.15, 0.00, 0.00, 0.81, 0.00, 0.00, 0.06, 0.04, 0.02, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2807,  0,  112.240,  0.98,  1, 0.25, 0.04, 0.32, 0.00, 0.00, 2.21, 0.00, 0.00, 0.18, 0.00, 0.00, 0.69, 0.00, 0.00, 0.28, 0.13, 0.02, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2808,  0,  112.280,  0.98,  1, 0.25, 0.00, 0.42, 0.00, 0.00, 2.08, 0.00, 0.00, 0.19, 0.00, 0.00, 0.61, 0.00, 0.00, 0.34, 0.15, 0.02, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2809,  0,  112.320,  0.98,  1, 0.16, 0.00, 0.43, 0.00, 0.00, 2.08, 0.00, 0.00, 0.12, 0.04, 0.00, 0.61, 0.00, 0.00, 0.28, 0.15, 0.08, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2810,  0,  112.360,  0.98,  1, 0.22, 0.00, 0.46, 0.00, 0.00, 2.08, 0.00, 0.00, 0.05, 0.11, 0.00, 0.69, 0.00, 0.00, 0.06, 0.15, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2811,  0,  112.400,  0.98,  1, 0.16, 0.00, 0.42, 0.00, 0.00, 1.99, 0.00, 0.00, 0.00, 0.11, 0.00, 0.83, 0.00, 0.00, 0.00, 0.13, 0.27, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2812,  0,  112.440,  0.98,  1, 0.10, 0.00, 0.43, 0.00, 0.00, 1.93, 0.00, 0.00, 0.00, 0.08, 0.00, 0.88, 0.00, 0.00, 0.00, 0.08, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2813,  0,  112.480,  0.98,  1, 0.03, 0.00, 0.41, 0.00, 0.00, 1.87, 0.02, 0.00, 0.00, 0.02, 0.04, 0.84, 0.00, 0.00, 0.01, 0.59, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2814,  0,  112.520,  0.98,  1, 0.00, 0.00, 0.42, 0.04, 0.00, 2.09, 0.05, 0.00, 0.00, 0.02, 0.05, 0.75, 0.00, 0.00, 0.01, 1.08, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2815,  0,  112.560,  0.98,  1, 0.00, 0.00, 0.37, 0.04, 0.00, 2.24, 0.05, 0.00, 0.00, 0.00, 0.07, 0.67, 0.00, 0.00, 0.01, 1.62, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2816,  0,  112.600,  0.98,  1, 0.00, 0.00, 0.36, 0.06, 0.00, 2.26, 0.03, 0.00, 0.00, 0.00, 0.14, 0.83, 0.00, 0.11, 0.00, 1.21, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2817,  0,  112.640,  0.98,  1, 0.05, 0.00, 0.41, 0.02, 0.00, 2.07, 0.00, 0.00, 0.00, 0.04, 0.23, 0.99, 0.00, 0.18, 0.00, 0.77, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2818,  0,  112.680,  0.98,  1, 0.05, 0.00, 0.53, 0.02, 0.00, 1.88, 0.00, 0.00, 0.00, 0.04, 0.29, 1.13, 0.00, 0.25, 0.00, 0.30, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2819,  0,  112.720,  0.98,  1, 0.06, 0.00, 0.54, 0.00, 0.00, 1.85, 0.00, 0.00, 0.00, 0.04, 0.18, 1.01, 0.00, 0.15, 0.00, 0.12, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2820,  0,  112.760,  0.98,  1, 0.01, 0.00, 0.54, 0.00, 0.00, 1.87, 0.00, 0.00, 0.00, 0.00, 0.09, 0.82, 0.00, 0.08, 0.00, 0.11, 0.22, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
2821,  0,  112.800,  0.98,  1, 0.01, 0.00, 0.38, 0.00, 0.00, 1.74, 0.00, 0.00, 0.16, 0.00, 0.10, 0.48, 0.00, 0.00, 0.41, 0.04, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2822,  0,  112.840,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.00, 1.74, 0.00, 0.06, 0.31, 0.00, 0.10, 0.24, 0.00, 0.00, 0.90, 0.16, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2823,  0,  112.880,  0.98,  1, 0.00, 0.00, 0.36, 0.00, 0.00, 1.70, 0.04, 0.07, 0.37, 0.00, 0.08, 0.01, 0.00, 0.00, 1.45, 1.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
2824,  0,  112.920,  0.98,  1, 0.00, 0.00, 0.48, 0.00, 0.00, 1.92, 0.10, 0.15, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.57, 1.96, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
2825,  0,  112.960,  0.98,  1, 0.00, 0.00, 0.48, 0.00, 0.00, 1.95, 0.16, 0.15, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.61, 2.79, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2826,  0,  113.000,  0.98,  1, 0.00, 0.00, 0.48, 0.00, 0.00, 2.03, 0.18, 0.19, 0.20, 0.00, 0.00, 0.02, 0.00, 0.00, 1.53, 2.78, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2827,  0,  113.040,  0.98,  1, 0.00, 0.00, 0.43, 0.00, 0.00, 2.03, 0.17, 0.14, 0.20, 0.00, 0.00, 0.05, 0.00, 0.00, 1.48, 2.54, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2828,  0,  113.080,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.00, 2.02, 0.17, 0.09, 0.19, 0.00, 0.00, 0.05, 0.00, 0.00, 1.39, 2.30, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2829,  0,  113.120,  0.98,  1, 0.00, 0.00, 0.37, 0.00, 0.00, 2.03, 0.19, 0.08, 0.19, 0.00, 0.00, 0.05, 0.00, 0.00, 1.28, 2.13, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2830,  0,  113.160,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.00, 1.97, 0.23, 0.08, 0.18, 0.00, 0.00, 0.03, 0.00, 0.00, 1.19, 2.16, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2831,  0,  113.200,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.00, 1.85, 0.22, 0.14, 0.18, 0.00, 0.00, 0.03, 0.00, 0.00, 1.15, 2.16, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
