frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
3063,  0,  113.407,  0.98,  1, 0.02, 0.01, 0.22, 0.00, 0.00, 1.55, 0.00, 0.00, 0.15, 0.00, 0.01, 0.24, 0.00, 0.08, 0.07, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3064,  0,  113.444,  0.98,  1, 0.03, 0.03, 0.25, 0.00, 0.00, 1.54, 0.00, 0.00, 0.13, 0.00, 0.00, 0.17, 0.00, 0.03, 0.30, 0.39, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3065,  0,  113.481,  0.98,  1, 0.03, 0.02, 0.21, 0.00, 0.00, 1.56, 0.00, 0.00, 0.14, 0.00, 0.00, 0.07, 0.00, 0.00, 0.61, 0.60, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3066,  0,  113.519,  0.98,  1, 0.01, 0.02, 0.22, 0.00, 0.00, 1.52, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.81, 0.69, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3067,  0,  113.556,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.00, 1.44, 0.00, 0.00, 0.19, 0.00, 0.08, 0.05, 0.04, 0.00, 0.86, 0.68, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3068,  0,  113.593,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.00, 1.31, 0.00, 0.00, 0.19, 0.00, 0.11, 0.11, 0.07, 0.00, 0.74, 0.53, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3069,  0,  113.630,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 1.27, 0.00, 0.00, 0.14, 0.00, 0.11, 0.15, 0.07, 0.00, 0.59, 0.40, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3070,  0,  113.667,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.00, 1.30, 0.00, 0.00, 0.12, 0.00, 0.06, 0.13, 0.03, 0.01, 0.39, 0.29, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3071,  0,  113.704,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 1.43, 0.00, 0.00, 0.10, 0.00, 0.08, 0.12, 0.01, 0.02, 0.33, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3072,  0,  113.741,  0.98,  1, 0.01, 0.00, 0.14, 0.02, 0.00, 1.55, 0.00, 0.00, 0.13, 0.00, 0.08, 0.15, 0.01, 0.02, 0.37, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3073,  0,  113.778,  0.98,  1, 0.05, 0.00, 0.11, 0.02, 0.00, 1.66, 0.00, 0.00, 0.17, 0.00, 0.06, 0.19, 0.01, 0.01, 0.44, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3074,  0,  113.815,  0.98,  1, 0.05, 0.00, 0.07, 0.02, 0.00, 1.59, 0.00, 0.00, 0.22, 0.00, 0.08, 0.23, 0.00, 0.01, 0.50, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3075,  0,  113.852,  0.98,  1, 0.04, 0.00, 0.06, 0.00, 0.00, 1.55, 0.00, 0.00, 0.24, 0.00, 0.10, 0.24, 0.00, 0.01, 0.62, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3076,  0,  113.889,  0.98,  1, 0.01, 0.00, 0.14, 0.03, 0.00, 1.40, 0.00, 0.04, 0.26, 0.00, 0.09, 0.22, 0.00, 0.01, 0.84, 0.69, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3077,  0,  113.926,  0.98,  1, 0.03, 0.02, 0.21, 0.03, 0.00, 1.42, 0.00, 0.08, 0.27, 0.00, 0.02, 0.17, 0.00, 0.00, 1.06, 1.06, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3078,  0,  113.963,  0.98,  1, 0.08, 0.02, 0.26, 0.10, 0.00, 1.50, 0.00, 0.08, 0.26, 0.00, 0.00, 0.14, 0.00, 0.00, 1.11, 1.23, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3079,  0,  114.000,  0.98,  1, 0.10, 0.02, 0.18, 0.07, 0.00, 1.62, 0.00, 0.04, 0.21, 0.00, 0.00, 0.11, 0.00, 0.00, 0.92, 1.10, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3080,  0,  114.037,  0.98,  1, 0.10, 0.00, 0.15, 0.07, 0.00, 1.59, 0.00, 0.00, 0.15, 0.00, 0.00, 0.16, 0.00, 0.03, 0.56, 0.73, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3081,  0,  114.074,  0.98,  1, 0.04, 0.00, 0.06, 0.00, 0.00, 1.52, 0.00, 0.00, 0.11, 0.00, 0.01, 0.17, 0.00, 0.03, 0.22, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3082,  0,  114.111,  0.98,  1, 0.02, 0.00, 0.08, 0.00, 0.00, 1.40, 0.00, 0.00, 0.13, 0.00, 0.02, 0.16, 0.00, 0.03, 0.05, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3083,  0,  114.148,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 1.42, 0.00, 0.00, 0.16, 0.00, 0.09, 0.07, 0.00, 0.01, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3084,  0,  114.185,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 1.39, 0.00, 0.00, 0.16, 0.00, 0.07, 0.01, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3085,  0,  114.222,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 1.42, 0.00, 0.00, 0.17, 0.00, 0.07, 0.00, 0.00, 0.00, 0.52, 0.02, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3086,  0,  114.259,  0.98,  1, 0.00, 0.00, 0.08, 0.03, 0.00, 1.33, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.85, 0.12, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3087,  0,  114.296,  0.98,  1, 0.00, 0.02, 0.13, 0.03, 0.00, 1.35, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 1.11, 0.17, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3088,  0,  114.333,  0.98,  1, 0.00, 0.02, 0.16, 0.03, 0.00, 1.36, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 1.13, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3089,  0,  114.370,  0.98,  1, 0.00, 0.02, 0.22, 0.00, 0.00, 1.58, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.16, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3090,  0,  114.407,  0.98,  1, 0.00, 0.00, 0.23, 0.00, 0.00, 1.63, 0.00, 0.00, 0.29, 0.00, 0.02, 0.00, 0.00, 0.00, 1.23, 0.39, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3091,  0,  114.444,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.00, 1.58, 0.00, 0.00, 0.27, 0.00, 0.02, 0.00, 0.00, 0.00, 1.19, 0.57, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3092,  0,  114.481,  0.98,  1, 0.00, 0.04, 0.21, 0.00, 0.00, 1.28, 0.00, 0.00, 0.21, 0.00, 0.01, 0.03, 0.00, 0.00, 0.93, 0.54, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3093,  0,  114.519,  0.98,  1, 0.00, 0.04, 0.22, 0.03, 0.00, 1.10, 0.00, 0.00, 0.17, 0.00, 0.04, 0.11, 0.00, 0.00, 0.51, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3094,  0,  114.556,  0.98,  1, 0.00, 0.04, 0.24, 0.03, 0.00, 1.14, 0.00, 0.00, 0.12, 0.00, 0.08, 0.21, 0.00, 0.00, 0.29, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3095,  0,  114.593,  0.98,  1, 0.00, 0.00, 0.18, 0.03, 0.00, 1.34, 0.00, 0.00, 0.12, 0.00, 0.08, 0.21, 0.00, 0.00, 0.28, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3096,  0,  114.630,  0.98,  1, 0.02, 0.00, 0.13, 0.00, 0.00, 1.42, 0.00, 0.00, 0.15, 0.00, 0.04, 0.17, 0.00, 0.00, 0.49, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3097,  0,  114.667,  0.98,  1, 0.02, 0.00, 0.08, 0.00, 0.00, 1.57, 0.00, 0.00, 0.17, 0.00, 0.03, 0.20, 0.00, 0.00, 0.50, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3098,  0,  114.704,  0.98,  1, 0.02, 0.00, 0.07, 0.00, 0.00, 1.54, 0.00, 0.00, 0.15, 0.00, 0.02, 0.27, 0.04, 0.00, 0.35, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3099,  0,  114.741,  0.98,  1, 0.03, 0.00, 0.05, 0.00, 0.00, 1.60, 0.00, 0.00, 0.12, 0.00, 0.02, 0.34, 0.05, 0.00, 0.11, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3100,  0,  114.778,  0.98,  1, 0.06, 0.02, 0.04, 0.00, 0.00, 1.51, 0.00, 0.00, 0.10, 0.00, 0.00, 0.29, 0.05, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3101,  0,  114.815,  0.98,  1, 0.06, 0.02, 0.08, 0.00, 0.00, 1.47, 0.00, 0.00, 0.08, 0.00, 0.00, 0.24, 0.01, 0.00, 0.03, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3102,  0,  114.852,  0.98,  1, 0.03, 0.02, 0.15, 0.00, 0.00, 1.40, 0.00, 0.00, 0.10, 0.00, 0.00, 0.21, 0.00, 0.00, 0.26, 0.23, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3103,  0,  114.889,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.00, 1.38, 0.00, 0.00, 0.12, 0.00, 0.00, 0.22, 0.03, 0.00, 0.47, 0.41, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3104,  0,  114.926,  0.98,  1, 0.02, 0.04, 0.26, 0.00, 0.00, 1.47, 0.00, 0.00, 0.13, 0.00, 0.00, 0.28, 0.03, 0.00, 0.60, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3105,  0,  114.963,  0.98,  1, 0.02, 0.04, 0.20, 0.00, 0.00, 1.57, 0.00, 0.00, 0.11, 0.00, 0.00, 0.25, 0.03, 0.00, 0.49, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3106,  0,  115.000,  0.98,  1, 0.02, 0.05, 0.19, 0.00, 0.00, 1.60, 0.00, 0.00, 0.10, 0.00, 0.00, 0.27, 0.02, 0.00, 0.34, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3107,  0,  115.037,  0.98,  1, 0.03, 0.02, 0.12, 0.03, 0.00, 1.63, 0.00, 0.00, 0.10, 0.00, 0.02, 0.35, 0.09, 0.01, 0.22, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3108,  0,  115.074,  0.98,  1, 0.04, 0.02, 0.12, 0.03, 0.00, 1.69, 0.00, 0.00, 0.11, 0.00, 0.02, 0.47, 0.14, 0.00, 0.18, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3109,  0,  115.111,  0.98,  1, 0.04, 0.00, 0.10, 0.03, 0.00, 1.70, 0.00, 0.00, 0.13, 0.00, 0.06, 0.49, 0.16, 0.00, 0.20, 0.15, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3110,  0,  115.148,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.00, 1.79, 0.00, 0.00, 0.14, 0.00, 0.04, 0.46, 0.14, 0.00, 0.28, 0.11, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3111,  0,  115.185,  0.98,  1, 0.00, 0.00, 0.08, 0.04, 0.00, 1.85, 0.00, 0.00, 0.17, 0.00, 0.04, 0.43, 0.09, 0.00, 0.27, 0.15, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3112,  0,  115.222,  0.98,  1, 0.01, 0.00, 0.10, 0.05, 0.00, 1.95, 0.00, 0.00, 0.16, 0.00, 0.01, 0.42, 0.05, 0.01, 0.39, 0.19, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3113,  0,  115.259,  0.98,  1, 0.07, 0.04, 0.15, 0.05, 0.00, 1.89, 0.00, 0.00, 0.14, 0.00, 0.00, 0.44, 0.00, 0.02, 0.45, 0.27, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3114,  0,  115.296,  0.98,  1, 0.07, 0.04, 0.19, 0.01, 0.00, 1.74, 0.00, 0.00, 0.12, 0.00, 0.00, 0.41, 0.00, 0.01, 0.54, 0.35, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3115,  0,  115.333,  0.98,  1, 0.05, 0.04, 0.17, 0.00, 0.00, 1.50, 0.00, 0.00, 0.10, 0.00, 0.00, 0.38, 0.00, 0.01, 0.49, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3116,  0,  115.370,  0.98,  1, 0.00, 0.01, 0.17, 0.00, 0.00, 1.34, 0.00, 0.00, 0.09, 0.00, 0.00, 0.31, 0.03, 0.02, 0.46, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3117,  0,  115.407,  0.98,  1, 0.00, 0.01, 0.15, 0.00, 0.00, 1.29, 0.02, 0.00, 0.07, 0.00, 0.00, 0.24, 0.04, 0.02, 0.43, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3118,  0,  115.444,  0.98,  1, 0.00, 0.01, 0.12, 0.00, 0.00, 1.33, 0.02, 0.00, 0.10, 0.00, 0.00, 0.23, 0.04, 0.02, 0.42, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3119,  0,  115.481,  0.98,  1, 0.00, 0.02, 0.05, 0.00, 0.00, 1.39, 0.02, 0.00, 0.13, 0.00, 0.00, 0.28, 0.00, 0.03, 0.47, 0.25, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3120,  0,  115.519,  0.98,  1, 0.00, 0.02, 0.01, 0.02, 0.00, 1.33, 0.01, 0.00, 0.14, 0.00, 0.00, 0.34, 0.00, 0.05, 0.52, 0.25, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3121,  0,  115.556,  0.98,  1, 0.01, 0.02, 0.00, 0.02, 0.00, 1.30, 0.01, 0.00, 0.13, 0.00, 0.00, 0.38, 0.00, 0.06, 0.53, 0.25, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3122,  0,  115.593,  0.98,  1, 0.03, 0.00, 0.02, 0.02, 0.00, 1.28, 0.01, 0.00, 0.11, 0.00, 0.00, 0.36, 0.00, 0.03, 0.50, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3123,  0,  115.630,  0.98,  1, 0.06, 0.00, 0.05, 0.00, 0.00, 1.39, 0.02, 0.00, 0.10, 0.00, 0.00, 0.36, 0.00, 0.02, 0.45, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3124,  0,  115.667,  0.98,  1, 0.07, 0.00, 0.05, 0.00, 0.00, 1.43, 0.01, 0.00, 0.11, 0.00, 0.00, 0.37, 0.00, 0.00, 0.46, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3125,  0,  115.704,  0.98,  1, 0.04, 0.00, 0.03, 0.00, 0.00, 1.39, 0.01, 0.00, 0.12, 0.00, 0.00, 0.40, 0.00, 0.00, 0.45, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3126,  0,  115.741,  0.98,  1, 0.01, 0.03, 0.01, 0.00, 0.00, 1.35, 0.00, 0.00, 0.12, 0.00, 0.00, 0.39, 0.01, 0.01, 0.49, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3127,  0,  115.778,  0.98,  1, 0.00, 0.06, 0.01, 0.00, 0.00, 1.44, 0.00, 0.00, 0.13, 0.00, 0.00, 0.39, 0.01, 0.02, 0.45, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3128,  0,  115.815,  0.98,  1, 0.04, 0.06, 0.04, 0.00, 0.00, 1.42, 0.00, 0.00, 0.14, 0.00, 0.00, 0.39, 0.01, 0.02, 0.44, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3129,  0,  115.852,  0.98,  1, 0.06, 0.03, 0.04, 0.00, 0.00, 1.36, 0.00, 0.00, 0.12, 0.00, 0.00, 0.41, 0.00, 0.03, 0.42, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3130,  0,  115.889,  0.98,  1, 0.06, 0.00, 0.06, 0.00, 0.00, 1.25, 0.00, 0.00, 0.10, 0.00, 0.02, 0.42, 0.00, 0.03, 0.43, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3131,  0,  115.926,  0.98,  1, 0.02, 0.00, 0.09, 0.00, 0.00, 1.27, 0.03, 0.00, 0.05, 0.00, 0.02, 0.37, 0.00, 0.03, 0.40, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3132,  0,  115.963,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.00, 1.41, 0.03, 0.00, 0.06, 0.00, 0.03, 0.39, 0.00, 0.04, 0.39, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
